ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Students,INSTRUCTOR_ID,Instructor,Instructor_Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202320,Military Science,MSL,30200,Applied Ldrshp In Sm Unit Ops,LEC,001,22897,4.0,4.0,,Dept,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,LWSN B134,11,20,No,35635942.0,"Decker, Patrick",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,30200,Applied Ldrshp In Sm Unit Ops,LEC,002,22898,4.0,4.0,,Dept,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,LWSN B134,18,20,No,35635942.0,"Decker, Patrick",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,27900,Embedded Digital Systems,LEC,019,28356,3.0,3.0,,,M,01:30 PM-03:20 PM,01/09/23-04/29/23,OFFCMP OFFCMP,1,0,No,28627190.0,"Deodeshmukh, Rashmi B.",Assistant Professor of Practice,Y,Reg,A7,A8,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,32700,Instrmnt Data Aquisitn Design,LEC,032,28365,3.0,3.0,,,M,05:30 PM-07:20 PM,01/09/23-04/29/23,SYNC ONLINE,1,0,No,28627190.0,"Deodeshmukh, Rashmi B.",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,25000,Intermediate Const Mgmt,LEC,004,11268,9.0,9.0,,,TR,08:30 AM-11:20 AM,01/09/23-04/29/23,KRAN G016,91,93,No,23501191.0,"Dib, Hazar N.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,11286,9.0,9.0,,,MW,08:30 AM-11:20 AM,01/09/23-04/29/23,WALC B058,110,108,No,23501191.0,"Dib, Hazar N.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,23501191.0,"Dib, Hazar N.",Associate Professor,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,51200,Manag Rsrc & Appl Secur,LEC,002,67054,3.0,3.0,,,TR,03:00 PM-04:15 PM,01/09/23-04/29/23,KNOY B019,29,40,No,15574137.0,"Dietz, James E.",Professor,Y,Reg,Unk,Unk,4M,36.0,40.0,4.0
202320,Computer Information Tech,CNIT,58100,Homeland Security Seminar,LEC,039,17545,3.0,3.0,,Dept,TR,09:00 AM-10:15 AM,01/09/23-04/29/23,KNOY B041,22,20,No,15574137.0,"Dietz, James E.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,35200,Flight Instr Lectures,LEC,001,11628,4.0,4.0,,,TR,01:30 PM-03:20 PM,01/09/23-04/29/23,NISW 214,30,40,No,10130879.0,"Dillman, Brian G.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,38101,Adv Sys Dvlpt Methodologies,LEC,010,18416,3.0,3.0,,Dept,TR,12:00 PM-01:15 PM,01/09/23-04/29/23,KNOY B041,13,20,No,10075214.0,"Dittman, Kevin C.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,58000,Adv Topics In IT PM,DIS,019,20493,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,,8,20,No,10075214.0,"Dittman, Kevin C.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,30301,Digital Manufacturing,LEC,001,15593,3.0,3.0,,,TR,01:30 PM-02:20 PM,01/09/23-04/29/23,KNOY 314,17,25,No,31156585.0,"Dorribo Camba, Jorge",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,63400,Automation Of Dig Prod Dev Pro,LEC,001,27755,3.0,3.0,,,M,06:00 PM-08:50 PM,01/09/23-04/29/23,KNOY 314,4,20,No,31156585.0,"Dorribo Camba, Jorge",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,20501,Statics For Aerostructures,LEC,003,69280,3.0,3.0,,,TR,01:30 PM-02:20 PM,01/09/23-04/29/23,NISW 187,34,35,No,14430107.0,"Dubikovsky, Sergey I.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,30802,Aircraft Materials Processes,LEC,002,69627,3.0,3.0,,,MW,09:30 AM-10:20 AM,01/09/23-04/29/23,NISW 184,28,36,No,14430107.0,"Dubikovsky, Sergey I.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,52700,Tech Global Perspect,LEC,004,23409,3.0,3.0,,Inst,W,06:00 PM-08:50 PM,01/09/23-04/29/23,KNOY B031,20,21,No,10038408.0,"Dunlap, Duane D.",Professor and Chair,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,TLI,21300,Project Management,LEC,002,18206,3.0,3.0,,,MW,09:30 AM-10:20 AM,01/09/23-04/29/23,WALC 2007,71,72,No,10047561.0,"Dunlop, Steven R.",Limited Term Lecturer,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,TLI,21300,Project Management,LEC,005,19752,3.0,3.0,,,MW,08:30 AM-09:20 AM,01/09/23-04/29/23,WALC 2007,45,72,No,10047561.0,"Dunlop, Steven R.",Limited Term Lecturer,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,33400,Advanced Fluid Power,LEC,003,60684,3.0,3.0,,,TR,01:30 PM-02:20 PM,01/09/23-04/29/23,BRNG B268,33,48,Graduate Student,32216047.0,"Durango-Cogollo, Marvin R.",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Purdue Polytechnic Inst Admin,TECH,64600,Anlys Res Ind & Tech,DIS,002,19653,3.0,3.0,,,Unlisted,,01/17/23-04/29/23,,33,50,No,13878492.0,"Dyrenfurth, Michael J.",Associate Professor,Y,Reg,A2,A1,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,51200,Manag Rsrc & Appl Secur,LEC,002,67054,3.0,3.0,,,TR,03:00 PM-04:15 PM,01/09/23-04/29/23,KNOY B019,29,40,No,15621449.0,"Ehlers, Shawn G.",Clinical Assistant Professor,Y,Reg,Unk,Unk,4M,36.0,40.0,4.0
202320,School of Engineering Tech,MET,23000,Fluid Power,LEC,008,22375,3.0,3.0,,,TR,02:30 PM-03:20 PM,01/09/23-04/29/23,LWSN B155,63,75,No,26135272.0,"El breidi, Farid Y.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,43200,Hydraulic Motion Cntrl,LEC,004,22382,3.0,3.0,,,TR,05:30 PM-06:20 PM,01/09/23-04/29/23,KNOY 114,13,14,No,26135272.0,"El breidi, Farid Y.",Assistant Professor,Y,Reg,A3,A4,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,17500,Visual Programming,LEC,002,13184,3.0,3.0,,,MW,12:30 PM-01:20 PM,01/09/23-04/29/23,WALC 3090,40,40,Graduate Student,33740207.0,"El Breidi, Khalil",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,31300,Tech Innov & Integration: AIDC,LEC,001,26098,3.0,3.0,,,MW,10:30 AM-11:20 AM,01/09/23-04/29/23,WALC B091,50,50,No,10325059.0,"Elliott, Stephen J.",Associate Dean for Academic Programs,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,11286,9.0,9.0,,,MW,08:30 AM-11:20 AM,01/09/23-04/29/23,WALC B058,110,108,No,26916835.0,"Elwakil, Emad",Professor and Associate Head for Graduate Programs and Research,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,26916835.0,"Elwakil, Emad",Professor and Associate Head for Graduate Programs and Research,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,55000,Risk Mgmt In Construction,LEC,001,29003,3.0,3.0,,,F,10:30 AM-01:20 PM,01/09/23-04/29/23,DUDL 4117A,38,28,No,26916835.0,"Elwakil, Emad",Professor and Associate Head for Graduate Programs and Research,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Naval Science,NS,44000,Fundamentals Maneuver Warfare,LEC,001,26262,3.0,3.0,,,TR,07:30 AM-08:45 AM,01/09/23-04/29/23,AR 101,12,40,No,33950751.0,"Emery, Jonathan M.",Unk,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,17500,Visual Programming,LEC,002,13184,3.0,3.0,,,MW,12:30 PM-01:20 PM,01/09/23-04/29/23,WALC 3090,40,40,Graduate Student,27842462.0,"Esmaeili, Ahmad",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,11301,Product Data Management,LEC,001,23464,3.0,3.0,,,MW,03:30 PM-04:20 PM,01/09/23-04/29/23,KNOY 314,11,20,No,27702834.0,"Ewing, David L.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,22900,Concurrent Digital Systems,LEC,008,24330,3.0,3.0,,,TR,04:30 PM-05:20 PM,01/09/23-04/29/23,WALC 3090,36,45,No,34025181.0,"Faezipour, Miad",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,14400,Private Pilot Lectures,DIS,001,13568,4.0,4.0,,,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,35,60,No,34049320.0,"Flores, Abner D.",Senior Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,20200,Aero Veh Sys Dsgn Analy & Ops,LEC,001,63277,3.0,3.0,,,MWF,03:30 PM-04:20 PM,01/09/23-04/29/23,NISW 157,60,60,No,34049320.0,"Flores, Abner D.",Senior Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,22300,Human Factors Flight Crew,LEC,001,63340,3.0,3.0,,,MWF,04:30 PM-05:20 PM,01/09/23-04/29/23,NISW 214,29,40,No,34049320.0,"Flores, Abner D.",Senior Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,27000,Intro To Data Visualization,LEC,005,23928,3.0,3.0,,,M,09:30 AM-11:20 AM,01/09/23-04/29/23,WALC B066,117,120,No,35569369.0,"Forbes, Angus G.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,21300,Dynamics,LEC,001,61175,3.0,3.0,,,MWF,09:30 AM-10:20 AM,01/09/23-04/29/23,WTHR 320,79,85,No,15601432.0,"French, Richard M.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,49000,Aerospace Technology,LEC,001,25858,3.0,3.0,,,MWF,11:30 AM-12:20 PM,01/09/23-04/29/23,KNOY B019,14,25,No,15601432.0,"French, Richard M.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,10301,Geometric Modeling Applcations,LEC,001,15356,3.0,3.0,,,TR,08:30 AM-09:20 AM,01/09/23-04/29/23,BRNG 2280,71,75,No,10245209.0,"Fuerst, Travis J.",Assistant Professor of Practice,Y,Reg,A1,A4,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,16300,Graphical Comm & Spatial Anly,LEC,001,13503,2.0,2.0,,,M,07:30 AM-08:20 AM,01/09/23-04/29/23,BHEE 129,367,414,No,10245209.0,"Fuerst, Travis J.",Assistant Professor of Practice,Y,Reg,A3,A1,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,16300,Graphical Comm & Spatial Anly,LEC,027,12104,2.0,2.0,,,M,08:30 AM-09:20 AM,01/09/23-04/29/23,BHEE 129,176,180,No,10245209.0,"Fuerst, Travis J.",Assistant Professor of Practice,Y,Reg,A2,A6,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,OLS,48700,Leadership Philosophy,LEC,001,25614,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,LILY 2102,19,40,No,35588605.0,"Gamez-Djokic, Monica",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,31601,Mechanics Of Machine Design,LEC,001,21464,3.0,3.0,,,MWF,03:30 PM-04:20 PM,01/09/23-04/29/23,WALC 2007,25,25,No,32129687.0,"Gan, Dongming",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MFET,44200,ROS Programming,LEC,002,27076,3.0,3.0,,,MF,04:30 PM-05:20 PM,01/09/23-04/29/23,HAMP 1266,12,10,No,32129687.0,"Gan, Dongming",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,33800,Airline Management,LEC,001,20125,3.0,3.0,,,MWF,11:30 AM-12:20 PM,01/09/23-04/29/23,NISW 157,47,60,No,16405658.0,"Gao, Yi",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,54700,Airline Rev Mgt,LEC,001,22530,3.0,3.0,,,W,06:00 PM-08:50 PM,01/09/23-04/29/23,NISW 184,30,30,No,16405658.0,"Gao, Yi",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,33400,Advanced Fluid Power,LEC,003,60684,3.0,3.0,,,TR,01:30 PM-02:20 PM,01/09/23-04/29/23,BRNG B268,33,48,No,14561903.0,"Garcia Bravo, Jose M.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,38001,Global Prof Issues In ET,LEC,001,11172,3.0,3.0,,,MWF,01:30 PM-02:20 PM,01/09/23-04/29/23,ME 2061,88,90,No,14561903.0,"Garcia Bravo, Jose M.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,11800,Fund Of Imaging Tech,LEC,001,11660,3.0,3.0,,,MW,02:30 PM-03:20 PM,01/09/23-04/29/23,STEW 314,83,92,No,15197260.0,"Garcia, Esteban",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,50100,Seminar In CGT,LEC,003,27139,3.0,3.0,,,T,04:30 PM-07:20 PM,01/09/23-04/29/23,WTHR 160,0,25,No,15197260.0,"Garcia, Esteban",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,50100,Seminar In CGT,LEC,002,31192,0.0,0.0,,,T,04:30 PM-05:20 PM,01/09/23-04/29/23,WTHR 160,1,5,No,15197260.0,"Garcia, Esteban",Associate Professor,Y,S/U,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,50100,Seminar In CGT,LEC,001,17302,1.0,1.0,,,T,04:30 PM-05:20 PM,01/09/23-04/29/23,WTHR 160,46,50,No,15197260.0,"Garcia, Esteban",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,003,38308,2.0,2.0,,,T,09:30 AM-10:20 AM,01/09/23-04/29/23,AR 102,11,20,No,33161366.0,"Garcia, Jason M.",Instructor ,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
